pose_name,nose_y,nose_x,nose_confidence,left_eye_y,left_eye_x,left_eye_confidence,right_eye_y,right_eye_x,right_eye_confidence,left_ear_y,left_ear_x,left_ear_confidence,right_ear_y,right_ear_x,right_ear_confidence,left_shoulder_y,left_shoulder_x,left_shoulder_confidence,right_shoulder_y,right_shoulder_x,right_shoulder_confidence,left_elbow_y,left_elbow_x,left_elbow_confidence,right_elbow_y,right_elbow_x,right_elbow_confidence,left_wrist_y,left_wrist_x,left_wrist_confidence,right_wrist_y,right_wrist_x,right_wrist_confidence,left_hip_y,left_hip_x,left_hip_confidence,right_hip_y,right_hip_x,right_hip_confidence,left_knee_y,left_knee_x,left_knee_confidence,right_knee_y,right_knee_x,right_knee_confidence,left_ankle_y,left_ankle_x,left_ankle_confidence,right_ankle_y,right_ankle_x,right_ankle_confidence
Low Lunge pose or Anjaneyasana ,0.3897681832313537,0.4792451560497284,0.581007719039917,0.3843280673027038,0.4672872424125671,0.8317453265190125,0.3861070275306701,0.4669279456138611,0.822002112865448,0.4311370849609375,0.448314368724823,0.8496332764625549,0.4340758323669433,0.4504408538341522,0.6638743877410889,0.4996980428695678,0.4753361940383911,0.8480600714683533,0.4979069828987121,0.4846946895122528,0.7499600052833557,0.3387712240219116,0.4997411370277405,0.7860851883888245,0.3383718430995941,0.4974026679992676,0.7386458516120911,0.2031226456165313,0.4864071011543274,0.697394609451294,0.2028207033872604,0.4844080805778503,0.8065510392189026,0.7550560832023621,0.5371652841567993,0.8597375750541687,0.7617451548576355,0.5573896169662476,0.8222023844718933,0.979404866695404,0.390245646238327,0.824268102645874,0.7198575735092163,0.8140698671340942,0.8638166189193726,0.9289649724960328,0.1613022983074188,0.9053983092308044,0.9717690348625184,0.8229805827140808,0.8382594585418701
Low Lunge pose or Anjaneyasana ,0.3597422540187835,0.6002526879310608,0.7846724390983582,0.3361931443214416,0.5818655490875244,0.6656008362770081,0.3381401300430298,0.5852401852607727,0.637087881565094,0.3476167619228363,0.5347306132316589,0.6842440962791443,0.3511421680450439,0.5336961150169373,0.6647180318832397,0.443302571773529,0.51241135597229,0.8188931345939636,0.4491914212703705,0.5138106346130371,0.9322752356529236,0.2838074564933777,0.5393354296684265,0.8080267906188965,0.2835344672203064,0.5396827459335327,0.8280271887779236,0.1498554944992065,0.5199303030967712,0.7899421453475952,0.1467629522085189,0.5168099999427795,0.6250770688056946,0.7311838865280151,0.5262624025344849,0.824877142906189,0.7363444566726685,0.5540552735328674,0.7858881950378418,0.8966824412345886,0.3420638740062713,0.8583049178123474,0.6605339050292969,0.8234683871269226,0.8785763382911682,0.8523085117340088,0.0846265107393264,0.8345224261283875,0.91823148727417,0.8415805101394653,0.8452289700508118
Low Lunge pose or Anjaneyasana ,0.3579119145870209,0.3827959895133972,0.7761225700378418,0.3447187840938568,0.4027681052684784,0.6846712827682495,0.3466858863830566,0.400821179151535,0.7008607387542725,0.3727240264415741,0.4385932683944702,0.6894280314445496,0.3712515532970428,0.4363069534301758,0.7213246822357178,0.4458146095275879,0.4445171058177948,0.7219641804695129,0.4403392672538757,0.4350775182247162,0.845268964767456,0.2950742244720459,0.4000596404075622,0.5933444499969482,0.2890303134918213,0.3934000134468078,0.7752024531364441,0.1611166894435882,0.3744388222694397,0.7663461565971375,0.1652016788721084,0.3886270523071289,0.7891789674758911,0.715592622756958,0.4683560729026794,0.7651251554489136,0.7100740671157837,0.4309326112270355,0.8352811932563782,0.8931933641433716,0.6174129843711853,0.8719292879104614,0.6522400379180908,0.2218216955661773,0.9389914274215698,0.8868513107299805,0.8363091945648193,0.8297834396362305,0.850164532661438,0.2486980408430099,0.935620367527008
Low Lunge pose or Anjaneyasana ,0.2629745304584503,0.6126949787139893,0.759109616279602,0.2833047211170196,0.6281185150146484,0.6485934853553772,0.2847707271575928,0.6282640695571899,0.5941176414489746,0.3221945464611053,0.6201595067977905,0.6942886114120483,0.3238698840141296,0.6215715408325195,0.7924389839172363,0.3554450869560241,0.556045413017273,0.8150250315666199,0.3413576781749725,0.5368775129318237,0.8368070721626282,0.2393586933612823,0.6966480612754822,0.8498634099960327,0.237910121679306,0.6910951137542725,0.7760773301124573,0.1841565370559692,0.8343366980552673,0.8088608384132385,0.1817357838153839,0.8343193531036377,0.5587679147720337,0.6175956726074219,0.3857237100601196,0.8939943313598633,0.6017279028892517,0.3578025996685028,0.7324406504631042,0.7992741465568542,0.5798035264015198,0.8001539707183838,0.5373818874359131,0.1410494148731231,0.9037232995033264,0.8174099922180176,0.8239327669143677,0.9152503609657288,0.775603175163269,0.1557146906852722,0.8140307664871216
Low Lunge pose or Anjaneyasana ,0.3049677610397339,0.4853416681289673,0.7718441486358643,0.3028127551078796,0.466325044631958,0.8167195320129395,0.304813951253891,0.4637802243232727,0.7862602472305298,0.3426530063152313,0.4435968995094299,0.8306507468223572,0.3519336581230163,0.4392567873001098,0.7938709259033203,0.4172213673591614,0.4693520963191986,0.9056205153465272,0.4307555854320526,0.4688232541084289,0.7178574800491333,0.5244103670120239,0.3869929909706116,0.5877247452735901,0.5388386249542236,0.3832738399505615,0.7794936299324036,0.6208001375198364,0.4616008996963501,0.6304018497467041,0.6339868903160095,0.4484034478664398,0.7653054594993591,0.6454627513885498,0.5271825790405273,0.7760093808174133,0.6668667197227478,0.5016321539878845,0.8103222846984863,0.5532886981964111,0.7227715253829956,0.7703216075897217,0.7776203155517578,0.3293813169002533,0.8448451161384583,0.7587049007415771,0.7798196077346802,0.7679864168167114,0.7256293296813965,0.1160266622900962,0.6798781156539917
Low Lunge pose or Anjaneyasana ,0.3596652448177337,0.6005920767784119,0.6989991068840027,0.338445246219635,0.5875866413116455,0.7210444211959839,0.3383044600486755,0.5912514925003052,0.7138763070106506,0.3445533215999603,0.551479697227478,0.7878852486610413,0.3450554609298706,0.5505961775779724,0.8306443095207214,0.4217721223831177,0.5331840515136719,0.8159324526786804,0.422473281621933,0.5277309417724609,0.8405969142913818,0.3025305271148681,0.5760691165924072,0.6444873809814453,0.3034407496452331,0.5848482847213745,0.5322084426879883,0.1972927451133728,0.574655294418335,0.6629470586776733,0.1929035037755966,0.5771197080612183,0.7237898111343384,0.6495707035064697,0.5647369027137756,0.7366549372673035,0.6555318832397461,0.5464679002761841,0.830034613609314,0.6254192590713501,0.7387831211090088,0.853363037109375,0.824809193611145,0.4517533183097839,0.8320555090904236,0.8044513463973999,0.7408508658409119,0.923571527004242,0.8205708861351013,0.2674420475959778,0.8845380544662476
Low Lunge pose or Anjaneyasana ,0.2657748460769653,0.0761875435709953,0.8274707198143005,0.2460794448852539,0.0878899991512298,0.6711183190345764,0.2454603612422943,0.089012287557125,0.696544885635376,0.2576850652694702,0.1419697999954223,0.8063749670982361,0.2565279006958008,0.1425202041864395,0.7830923795700073,0.3753038048744201,0.1806075870990753,0.9293109178543092,0.3536592721939087,0.1950870156288147,0.8945387601852417,0.5875551104545593,0.1734990775585174,0.7150634527206421,0.5596447587013245,0.1786092221736908,0.8346083164215088,0.7394124269485474,0.1265405714511871,0.7204627990722656,0.6970073580741882,0.1350565552711486,0.5121632218360901,0.592994749546051,0.4198682308197021,0.8645738363265991,0.575286865234375,0.4017031788825989,0.8410268425941467,0.7537450790405273,0.5983188152313232,0.8613603711128235,0.4777147769927978,0.1501011550426483,0.5262358784675598,0.7596344947814941,0.85951828956604,0.8290262222290039,0.7139989137649536,0.1437697112560272,0.6615012884140015
Low Lunge pose or Anjaneyasana ,0.360466718673706,0.4697417616844177,0.727401614189148,0.3452552556991577,0.4551001787185669,0.589713990688324,0.3448919653892517,0.45791095495224,0.5818042159080505,0.3615105748176574,0.4173026084899902,0.7759059071540833,0.3665972948074341,0.4186520278453827,0.7770324349403381,0.4302388429641723,0.4233542084693908,0.8684759140014648,0.4496610164642334,0.4189482927322387,0.8154504299163818,0.2947892546653747,0.4601843357086181,0.7563004493713379,0.2933940291404724,0.4663298726081848,0.7905979156494141,0.1566729396581649,0.4467505216598511,0.7963753342628479,0.149986520409584,0.4573825299739837,0.5534764528274536,0.6787145137786865,0.4564334750175476,0.821118175983429,0.6909451484680176,0.4277617931365967,0.8495029807090759,0.6525200009346008,0.6435389518737793,0.9194242358207704,0.8778584003448486,0.3079648613929748,0.7845807671546936,0.8232744932174683,0.6400640606880188,0.6726474761962891,0.8562607169151306,0.1209152042865753,0.7823786735534668
Low Lunge pose or Anjaneyasana ,0.2128076404333114,0.6002677083015442,0.7329183220863342,0.196705624461174,0.5761113166809082,0.7371923923492432,0.1975838989019394,0.5752936005592346,0.7558454275131226,0.2204640805721283,0.5302115678787231,0.8952771425247192,0.2264515608549118,0.531563401222229,0.8610281944274902,0.3208245635032654,0.5300158858299255,0.8944309949874878,0.3410884141921997,0.5489144921302795,0.9040666818618774,0.4554915130138397,0.6373906135559082,0.3211583495140075,0.4924002885818481,0.6733281016349792,0.7540329098701477,0.3671441972255707,0.6867896318435669,0.5711076259613037,0.3815498352050781,0.7026984095573425,0.6616939902305603,0.5896455645561218,0.6065078973770142,0.8182147145271301,0.602733850479126,0.5878400206565857,0.8387032747268677,0.5173079967498779,0.7942041754722595,0.691983699798584,0.7824505567550659,0.3894948661327362,0.7470805644989014,0.7427254915237427,0.813346803188324,0.8977828621864319,0.7949151992797852,0.118262231349945,0.7752881646156311
Low Lunge pose or Anjaneyasana ,0.269905149936676,0.1438942551612854,0.5415309071540833,0.2570333778858185,0.1571185290813446,0.7555781602859497,0.2591674625873565,0.1578803360462188,0.7902330756187439,0.285284548997879,0.1991436332464218,0.8432180285453796,0.2865789532661438,0.2005603164434433,0.8332537412643433,0.3779380917549133,0.2249384522438049,0.8595186471939087,0.3593312501907348,0.2469243109226226,0.7804656624794006,0.5539071559906006,0.2424052059650421,0.7439613342285156,0.5269804000854492,0.2505667805671692,0.6869808435440063,0.6898874640464783,0.2467619776725769,0.8041742444038391,0.6560846567153931,0.2558526992797851,0.4857071340084076,0.5399901866912842,0.454595535993576,0.8840473294258118,0.5266903638839722,0.4467620849609375,0.8669542670249939,0.6860818266868591,0.5963019132614136,0.8862494826316833,0.4796019792556762,0.2299576252698898,0.5310493111610413,0.6879432201385498,0.8078566789627075,0.8145509958267212,0.6631403565406799,0.2714667916297912,0.6750765442848206
