pose_name,nose_y,nose_x,nose_confidence,left_eye_y,left_eye_x,left_eye_confidence,right_eye_y,right_eye_x,right_eye_confidence,left_ear_y,left_ear_x,left_ear_confidence,right_ear_y,right_ear_x,right_ear_confidence,left_shoulder_y,left_shoulder_x,left_shoulder_confidence,right_shoulder_y,right_shoulder_x,right_shoulder_confidence,left_elbow_y,left_elbow_x,left_elbow_confidence,right_elbow_y,right_elbow_x,right_elbow_confidence,left_wrist_y,left_wrist_x,left_wrist_confidence,right_wrist_y,right_wrist_x,right_wrist_confidence,left_hip_y,left_hip_x,left_hip_confidence,right_hip_y,right_hip_x,right_hip_confidence,left_knee_y,left_knee_x,left_knee_confidence,right_knee_y,right_knee_x,right_knee_confidence,left_ankle_y,left_ankle_x,left_ankle_confidence,right_ankle_y,right_ankle_x,right_ankle_confidence
Extended Revolved Side Angle Pose or Utthita Parsvakonasana ,0.4250428080558777,0.2786785066127777,0.7984049320220947,0.3939143121242523,0.2843090891838074,0.7724907994270325,0.4103984534740448,0.2628447711467743,0.7550771236419678,0.3634617924690246,0.3243435323238373,0.8792428374290466,0.402184784412384,0.2721964716911316,0.7642847895622253,0.3706076145172119,0.3969510495662689,0.6994051933288574,0.4821047782897949,0.2994767427444458,0.9097668528556824,0.2674489617347717,0.311888724565506,0.8021818399429321,0.6035435199737549,0.3256236612796783,0.8627935647964478,0.1792362630367279,0.2106294482946396,0.905460774898529,0.6310858130455017,0.3667307496070862,0.4775967895984649,0.5736613869667053,0.5593757629394531,0.9160583019256592,0.5985528826713562,0.4662272334098816,0.8720285296440125,0.7243651151657104,0.718399167060852,0.8652582168579102,0.6387233138084412,0.3101660907268524,0.8180975914001465,0.8382431864738464,0.8752365112304688,0.8563556671142578,0.8244001865386963,0.2756522595882416,0.9174361228942872
Extended Revolved Side Angle Pose or Utthita Parsvakonasana ,0.2883352637290954,0.4125397801399231,0.6863282918930054,0.2858259677886963,0.3973170220851898,0.7311344742774963,0.2966059148311615,0.3928582370281219,0.6913201212882996,0.3141101002693176,0.3934785723686218,0.621610164642334,0.3457332849502563,0.3806851804256439,0.7466725707054138,0.3173831701278686,0.4925437569618225,0.7720538973808289,0.4192460775375366,0.3906260430812835,0.8903563022613525,0.2082905024290084,0.4363031983375549,0.8186492919921875,0.5294632315635681,0.3814386129379272,0.8601263761520386,0.1182141602039337,0.3879065215587616,0.8836135268211365,0.5511573553085327,0.2988525331020355,0.696438729763031,0.5336159467697144,0.5929609537124634,0.6879215836524963,0.5499539375305176,0.507339596748352,0.9114208817481996,0.6421245336532593,0.731392502784729,0.9266146421432496,0.574600100517273,0.3396941423416137,0.7611116170883179,0.7236429452896118,0.8699139356613159,0.9360056519508362,0.727342963218689,0.3182327151298523,0.8982201814651489
Extended Revolved Side Angle Pose or Utthita Parsvakonasana ,0.4026828706264496,0.2164250612258911,0.7247704863548279,0.4104829430580139,0.2018643319606781,0.7858214974403381,0.4242193400859833,0.202396273612976,0.6800814867019653,0.4468356966972351,0.2138553112745285,0.6388074159622192,0.4769344329833984,0.2227355241775512,0.8298045992851257,0.3929380774497986,0.2983547449111938,0.7733880281448364,0.5398274660110474,0.3022143244743347,0.8841912746429443,0.2845891118049621,0.2096050828695297,0.9195449948310852,0.6553928256034851,0.2931903004646301,0.6944034695625305,0.2231117784976959,0.1087660640478134,0.8889468908309937,0.7717797160148621,0.2828646898269653,0.8417491316795349,0.5050981640815735,0.5484095811843872,0.7847915291786194,0.5592015385627747,0.5007812976837158,0.7811484932899475,0.6519942283630371,0.7130448818206787,0.8201276659965515,0.5877109169960022,0.3006580471992492,0.8231347799301147,0.7724243402481079,0.8816314935684204,0.8625884056091309,0.7803370356559753,0.2909204363822937,0.759946346282959
Extended Revolved Side Angle Pose or Utthita Parsvakonasana ,0.3531161546707153,0.2240427732467651,0.5979059338569641,0.3423041701316833,0.215844064950943,0.7052978873252869,0.3640748858451843,0.2059904634952545,0.639214277267456,0.3637341856956482,0.2315497398376464,0.7520968914031982,0.4238026142120361,0.2115180939435959,0.751984715461731,0.371136724948883,0.3300545811653137,0.7099043130874634,0.5173631906509399,0.2614932656288147,0.8712716102600098,0.2660992741584778,0.2166740596294403,0.92502760887146,0.6611282825469971,0.2903297543525696,0.8327456712722778,0.186274453997612,0.1160555109381675,0.7722405195236206,0.7969411611557007,0.2918589115142822,0.7844913005828857,0.5745999217033386,0.5450682640075684,0.8921533226966858,0.6110438108444214,0.4683862328529358,0.8892275094985962,0.7252321243286133,0.7103440761566162,0.9546735286712646,0.6273889541625977,0.2756863534450531,0.6471134424209595,0.8348344564437866,0.8992227911949158,0.8696751594543457,0.8204594850540161,0.3000400960445404,0.7494006156921387
Extended Revolved Side Angle Pose or Utthita Parsvakonasana ,0.3813655078411102,0.6528903245925903,0.7613205313682556,0.395794928073883,0.6672431230545044,0.5652529001235962,0.3772833347320556,0.6652908325195312,0.7932325601577759,0.4361948370933532,0.6621487140655518,0.5613349080085754,0.3969596028327942,0.6582888960838318,0.7488582730293274,0.5051285028457642,0.6248026490211487,0.8389445543289185,0.3811153769493103,0.5767226219177246,0.8279294967651367,0.6284916400909424,0.6116243600845337,0.8846102952957153,0.3022752702236175,0.6460433006286621,0.8097323179244995,0.7474052906036377,0.6306233406066895,0.835567057132721,0.2364809811115265,0.7406343221664429,0.8226890563964844,0.5954403281211853,0.4738339781761169,0.7054239511489868,0.5596709251403809,0.4015914797782898,0.736800491809845,0.6217230558395386,0.6122879385948181,0.7085924744606018,0.7079581022262573,0.2561748325824737,0.8906277418136597,0.7839841842651367,0.6153947710990906,0.7831000089645386,0.78400719165802,0.112174354493618,0.905355989933014
Extended Revolved Side Angle Pose or Utthita Parsvakonasana ,0.366715520620346,0.3237895369529724,0.7545307278633118,0.3521168828010559,0.3193436563014984,0.58976149559021,0.3710331320762634,0.3045946955680847,0.6655054688453674,0.3605521619319916,0.3266318440437317,0.7322583198547363,0.4131173491477966,0.3005603849887848,0.8082919120788574,0.3733312785625458,0.3941175937652588,0.7744871973991394,0.4830642938613891,0.3196951150894165,0.852552056312561,0.2867535352706909,0.3271737694740295,0.7499443888664246,0.5985003113746643,0.3229628205299377,0.6017858982086182,0.2204271405935287,0.2528431713581085,0.8154983520507812,0.6006202101707458,0.3207949101924896,0.7060154676437378,0.5473428964614868,0.5193777680397034,0.8558236956596375,0.5782734155654907,0.4590069651603699,0.8351868987083435,0.6858569383621216,0.6626735329627991,0.9123103618621826,0.6257690191268921,0.3106749653816223,0.6522884368896484,0.7791633009910583,0.8178859949111938,0.8257853388786316,0.7802273631095886,0.2970867753028869,0.9204888343811036
Extended Revolved Side Angle Pose or Utthita Parsvakonasana ,0.4073852002620697,0.2835653424263,0.8037232160568237,0.3786130547523498,0.2853720188140869,0.6039531826972961,0.3990734219551086,0.2657634019851684,0.4804523289203644,0.3580706119537353,0.3095128238201141,0.6902424693107605,0.3997046649456024,0.2680263221263885,0.6744629740715027,0.3596549034118652,0.3731395006179809,0.8090497255325317,0.4761095941066742,0.3034343123435974,0.8139298558235168,0.2691710293292999,0.287200391292572,0.5953850150108337,0.5815610885620117,0.3207889497280121,0.7934191226959229,0.1825389564037323,0.2014910280704498,0.8890911936759949,0.6061519384384155,0.3070898354053497,0.7871050238609314,0.5680223107337952,0.5091748833656311,0.7097460031509399,0.5942937731742859,0.4507054686546325,0.9018017649650574,0.7123827338218689,0.6526052951812744,0.8381504416465759,0.6406248211860657,0.2875348627567291,0.7365204691886902,0.808586597442627,0.796130359172821,0.924122154712677,0.7964513301849365,0.283860981464386,0.9333032965660096
Extended Revolved Side Angle Pose or Utthita Parsvakonasana ,0.312703937292099,0.1988827437162399,0.740979790687561,0.3144348263740539,0.1820656359195709,0.6861182451248169,0.3363034129142761,0.1788380593061447,0.6759843826293945,0.3509484529495239,0.1941234469413757,0.7450990080833435,0.3984239995479584,0.1904481351375579,0.6728591918945312,0.3315776586532593,0.2932204306125641,0.6160144209861755,0.4863640964031219,0.2599383890628814,0.7965231537818909,0.225620836019516,0.197284922003746,0.7687109112739563,0.6131519675254822,0.283139169216156,0.610345721244812,0.1783176660537719,0.1197026669979095,0.8584029078483582,0.7624101042747498,0.2808982133865356,0.7901829481124878,0.501018762588501,0.5432876348495483,0.8645644783973694,0.5446935892105103,0.4601703584194183,0.8242928385734558,0.6642214059829712,0.727474570274353,0.9407196640968324,0.5642181634902954,0.2753143310546875,0.7707587480545044,0.7964100241661072,0.905517041683197,0.9375056624412536,0.7744189500808716,0.2784464657306671,0.6449443697929382
Extended Revolved Side Angle Pose or Utthita Parsvakonasana ,0.3477488458156585,0.25541752576828,0.6949016451835632,0.3427077233791351,0.2425621449947357,0.5611986517906189,0.3721884489059448,0.2381492555141449,0.7648935317993164,0.359357476234436,0.266414999961853,0.6526309251785278,0.428750991821289,0.2628930807113647,0.8694424629211426,0.3252525925636291,0.3698301911354065,0.8247978687286377,0.5115358829498291,0.3303278088569641,0.7562566995620728,0.2187303900718689,0.2622416913509369,0.680227518081665,0.6564006805419922,0.3290084600448608,0.7077722549438477,0.142092764377594,0.180355355143547,0.908924639225006,0.7979912757873535,0.295227587223053,0.7214655876159668,0.5407082438468933,0.5908554792404175,0.8870168924331665,0.5887696146965027,0.5096253156661987,0.7587922215461731,0.7317277789115906,0.7425117492675781,0.7845532298088074,0.6404131054878235,0.3103905320167541,0.7019183039665222,0.8853112459182739,0.906763195991516,0.9282072186470032,0.8533927202224731,0.2810476124286651,0.7135636210441589
Extended Revolved Side Angle Pose or Utthita Parsvakonasana ,0.2965512871742248,0.7199215888977051,0.7363165616989136,0.3160251379013061,0.737427830696106,0.4611003696918487,0.3048279285430908,0.7361201643943787,0.7652231454849243,0.3722113370895386,0.7363762855529785,0.8348339200019836,0.340019941329956,0.7452958822250366,0.7358154058456421,0.4299502372741699,0.6944204568862915,0.8696252703666687,0.3107801377773285,0.6749086380004883,0.7866891026496887,0.5667107701301575,0.6765419244766235,0.890360951423645,0.2488268315792083,0.8018314242362976,0.6532068252563477,0.6897792220115662,0.6770817041397095,0.8619359135627747,0.21615731716156,0.9025624990463256,0.6203973293304443,0.5041953921318054,0.5166436433792114,0.8462980389595032,0.4580073058605194,0.4547054767608642,0.8620849847793579,0.5199094414710999,0.6851023435592651,0.6864038705825806,0.5821019411087036,0.2903026342391968,0.8813488483428955,0.6937131285667419,0.6738734245300293,0.5676893591880798,0.6889612674713135,0.1213646456599235,0.8453589081764221
Extended Revolved Side Angle Pose or Utthita Parsvakonasana ,0.5267842411994934,0.7740379571914673,0.6913546919822693,0.5173298716545105,0.7848510146141052,0.7617859840393066,0.5003978610038757,0.7764701247215271,0.6973569393157959,0.5025421380996704,0.7724252939224243,0.668598473072052,0.4687276482582092,0.7546257376670837,0.8262943625450134,0.572921633720398,0.7160099744796753,0.8282129764556885,0.4497796297073364,0.6700636744499207,0.7747227549552917,0.6984128952026367,0.713028073310852,0.8648742437362671,0.3164231479167938,0.6279160976409912,0.616668164730072,0.8172074556350708,0.7313313484191895,0.8131209015846252,0.2139613628387451,0.6306064128875732,0.9002126455307007,0.6197607517242432,0.5188553333282471,0.8069241642951965,0.5732848048210144,0.4648295044898987,0.8104907274246216,0.6687929034233093,0.6960627436637878,0.5158239006996155,0.7189900875091553,0.3228415250778198,0.7799608707427979,0.8288329839706421,0.7242815494537354,0.7246698141098022,0.8245391845703125,0.1825373619794845,0.8064088821411133
Extended Revolved Side Angle Pose or Utthita Parsvakonasana ,0.31158047914505,0.2635827660560608,0.6556073427200317,0.3084296882152557,0.2567338943481445,0.6144834756851196,0.3320564925670624,0.2465893328189849,0.6491477489471436,0.3257502913475036,0.2782965898513794,0.7900744676589966,0.3874960839748382,0.2626921236515045,0.8140458464622498,0.3003842532634735,0.3489679992198944,0.7258386015892029,0.4599601924419403,0.3029369711875915,0.8530765771865845,0.2140603512525558,0.2377642095088958,0.7170499563217163,0.5745949149131775,0.2950203716754913,0.5667086243629456,0.136445552110672,0.1292248368263244,0.8198199272155762,0.604144811630249,0.2997446656227112,0.659183919429779,0.5434987545013428,0.55854332447052,0.904811441898346,0.5814264416694641,0.4827594459056854,0.8744291663169861,0.7159342169761658,0.7201595306396484,0.7773092985153198,0.6367406845092773,0.2812482118606567,0.7472081184387207,0.8740056753158569,0.9022568464279176,0.8650966882705688,0.8645516633987427,0.2740938663482666,0.8248401880264282
Extended Revolved Side Angle Pose or Utthita Parsvakonasana ,0.4741227328777313,0.1754831373691558,0.6647036671638489,0.4704088866710663,0.1563243567943573,0.6713346838951111,0.49062180519104,0.1575739979743957,0.7593320608139038,0.4902622699737549,0.1611975133419037,0.7654786109924316,0.532247006893158,0.1693294495344162,0.7390933632850647,0.4509273469448089,0.2398217767477035,0.6860783696174622,0.582775354385376,0.2425266355276107,0.6793472170829773,0.3044092059135437,0.2463610023260116,0.7388434410095215,0.7141655683517456,0.2558886706829071,0.7484394907951355,0.1796959489583969,0.2253279983997345,0.7029101848602295,0.8205078840255737,0.2560944259166717,0.8135014176368713,0.5368632674217224,0.4622756838798523,0.7730773687362671,0.5849971771240234,0.4248825907707214,0.8400965332984924,0.6916698813438416,0.5841808319091797,0.8292391896247864,0.6300156116485596,0.2405115962028503,0.7920719385147095,0.8011335134506226,0.7336498498916626,0.8296626210212708,0.8199689388275146,0.2582902014255523,0.7361562252044678
Extended Revolved Side Angle Pose or Utthita Parsvakonasana ,0.3459993600845337,0.2564270496368408,0.6758044362068176,0.3239962160587311,0.2559183835983276,0.7690773010253906,0.3439595103263855,0.2354443073272705,0.7302255630493164,0.3170389831066131,0.2899597883224487,0.7743111252784729,0.3706109523773193,0.2467633485794067,0.7057694792747498,0.3280468583106994,0.3451453447341919,0.7219492197036743,0.4563311338424682,0.3076731562614441,0.8805601596832275,0.2377199381589889,0.2559235095977783,0.8540043830871582,0.5693581104278564,0.3573510646820068,0.8541086912155151,0.1976612657308578,0.1413084417581558,0.7719240188598633,0.5767588019371033,0.3765637874603271,0.3097650110721588,0.4774506092071533,0.5587145090103149,0.8468806743621826,0.5168484449386597,0.4914321601390838,0.5914226174354553,0.6281725168228149,0.6662558913230896,0.864225447177887,0.5863232016563416,0.3378481864929199,0.6897597312927246,0.7752664089202881,0.7874149084091187,0.7997199892997742,0.779134213924408,0.3299404680728912,0.9297794699668884
Extended Revolved Side Angle Pose or Utthita Parsvakonasana ,0.3932887315750122,0.7580471038818359,0.7031480669975281,0.4186670184135437,0.7731070518493652,0.6658568978309631,0.3907727897167206,0.7724149227142334,0.5749795436859131,0.4759806990623474,0.7536685466766357,0.7479504942893982,0.413088321685791,0.7631980776786804,0.7530351281166077,0.5277677178382874,0.7016856670379639,0.7882087826728821,0.3946535587310791,0.6688929796218872,0.8082761764526367,0.6263549327850342,0.6823592185974121,0.4929734766483307,0.3002501726150512,0.7848025560379028,0.77796870470047,0.7613934874534607,0.6796345114707947,0.778656005859375,0.2283767312765121,0.8888999819755554,0.7387041449546814,0.5823364853858948,0.5155407190322876,0.8185270428657532,0.5339920520782471,0.4553642868995666,0.8607268333435059,0.5639870166778564,0.6958439350128174,0.8191745281219482,0.666348397731781,0.293113112449646,0.8226785063743591,0.7560290694236755,0.6743184328079224,0.7678316235542297,0.7502387762069702,0.1056177541613578,0.83384108543396
Extended Revolved Side Angle Pose or Utthita Parsvakonasana ,0.3192850649356842,0.2279365956783294,0.7182642221450806,0.3153762221336365,0.2091231942176818,0.7014380097389221,0.3278796672821045,0.2030307054519653,0.8192694783210754,0.3471243977546692,0.1988796591758728,0.5866805911064148,0.3831819891929626,0.1856509149074554,0.6769649386405945,0.3553432822227478,0.2974677383899688,0.620747447013855,0.4721668660640716,0.2145420312881469,0.8153788447380066,0.2530906200408935,0.193686157464981,0.7113649845123291,0.6165302991867065,0.2163223922252655,0.6281297206878662,0.1852589249610901,0.0927609428763389,0.8413662314414978,0.7416507005691528,0.1934038400650024,0.6590487360954285,0.5542246103286743,0.4744112491607666,0.792450487613678,0.5907124280929565,0.392967164516449,0.8896459937095642,0.6969088315963745,0.6309537887573242,0.8553333282470703,0.5674864053726196,0.199527621269226,0.6466646194458008,0.7890802621841431,0.7872509956359863,0.9490725994110109,0.7768082618713379,0.1953813284635543,0.8342378735542297
Extended Revolved Side Angle Pose or Utthita Parsvakonasana ,0.3532565236091614,0.3146417140960693,0.5922082662582397,0.3565430045127868,0.299741119146347,0.6919278502464294,0.3796542286872864,0.3001254498958587,0.5903201699256897,0.3790123164653778,0.3137535452842712,0.6113476157188416,0.4294683635234833,0.3214543163776397,0.8396385312080383,0.3345949053764343,0.3926663398742676,0.6131250262260437,0.4742413759231567,0.3845423460006714,0.8157910704612732,0.2932251393795013,0.2421667277812957,0.8186941742897034,0.6153331995010376,0.384429782629013,0.827286958694458,0.2765551507472992,0.1343794465065002,0.8438605666160583,0.7395197153091431,0.3643139004707336,0.8394609689712524,0.4494620263576507,0.640323281288147,0.7582904696464539,0.5081390738487244,0.5843098163604736,0.7671877145767212,0.615019679069519,0.7847743034362793,0.8031489849090576,0.5598139762878418,0.3844511210918426,0.6928483247756958,0.7256585359573364,0.9297834634780884,0.909353733062744,0.731353759765625,0.3730256557464599,0.7309476137161255
Extended Revolved Side Angle Pose or Utthita Parsvakonasana ,0.4099160432815552,0.2793786823749542,0.6875240206718445,0.3871211409568786,0.2721215486526489,0.5418699383735657,0.4157581925392151,0.2655550837516784,0.7238916158676147,0.3603552281856537,0.2992478609085083,0.8661291003227234,0.4287384450435638,0.2847843468189239,0.8292226791381836,0.3490005731582641,0.3775111436843872,0.6104198694229126,0.4829515218734741,0.3421474099159241,0.6502190232276917,0.2981956601142883,0.2416277825832367,0.8346982598304749,0.609004020690918,0.3584998548030853,0.8612091541290283,0.2554924786090851,0.1381297409534454,0.7816948294639587,0.7235186100006104,0.3621460199356079,0.7705267667770386,0.4775323271751404,0.5776388645172119,0.8322502374649048,0.5247273445129395,0.5095769166946411,0.5538288950920105,0.6056734919548035,0.7438896894454956,0.8794530034065247,0.5573626756668091,0.3422372043132782,0.5096709132194519,0.7047572135925293,0.905571699142456,0.9079626202583312,0.7145015001296997,0.3665381669998169,0.8989908695220947
Extended Revolved Side Angle Pose or Utthita Parsvakonasana ,0.3625856637954712,0.6762621402740479,0.6897587776184082,0.3805384635925293,0.696973979473114,0.5997028350830078,0.3601113259792328,0.6941632628440857,0.7387539744377136,0.4291335344314575,0.7093756198883057,0.6767622232437134,0.3834275007247925,0.7077374458312988,0.6737514138221741,0.4891457557678222,0.6710068583488464,0.7930458784103394,0.3526142239570617,0.6423945426940918,0.7308756113052368,0.611462414264679,0.6518955826759338,0.6296524405479431,0.2976560294628143,0.766360878944397,0.6455475687980652,0.7421678900718689,0.6511505842208862,0.828275203704834,0.2957160472869873,0.8776452541351318,0.66847825050354,0.54017174243927,0.5029535293579102,0.809820294380188,0.4933103024959564,0.4355576038360595,0.8541238903999329,0.5596998929977417,0.6610862016677856,0.7833175659179688,0.6138710379600525,0.2922672033309936,0.9315885901451112,0.7360774278640747,0.6443268060684204,0.7823601961135864,0.70833820104599,0.1546417027711868,0.8936492800712585
Extended Revolved Side Angle Pose or Utthita Parsvakonasana ,0.3705229461193084,0.7025629281997681,0.6502377390861511,0.3671271800994873,0.7214564681053162,0.5221189856529236,0.3494539856910705,0.6971303224563599,0.72901850938797,0.3974009454250335,0.7262627482414246,0.6759610176086426,0.3485749661922455,0.6777817010879517,0.5927874445915222,0.4719345569610595,0.7006518840789795,0.7299798130989075,0.3821824193000793,0.6206889152526855,0.8611648082733154,0.5884664058685303,0.698309063911438,0.6904944777488708,0.2776302695274353,0.6834807395935059,0.6796499490737915,0.5874344110488892,0.7063340544700623,0.6731553673744202,0.182394728064537,0.7370846271514893,0.7942413687705994,0.5788031220436096,0.5683356523513794,0.8472774028778076,0.5450161695480347,0.4933653473854065,0.776563286781311,0.616307258605957,0.713655412197113,0.8433502316474915,0.6638274192810059,0.3715126514434814,0.7974289059638977,0.7631847262382507,0.6985641717910767,0.9236183762550354,0.7627863883972168,0.2541181445121765,0.9193029403686525
