pose_name,nose_y,nose_x,nose_confidence,left_eye_y,left_eye_x,left_eye_confidence,right_eye_y,right_eye_x,right_eye_confidence,left_ear_y,left_ear_x,left_ear_confidence,right_ear_y,right_ear_x,right_ear_confidence,left_shoulder_y,left_shoulder_x,left_shoulder_confidence,right_shoulder_y,right_shoulder_x,right_shoulder_confidence,left_elbow_y,left_elbow_x,left_elbow_confidence,right_elbow_y,right_elbow_x,right_elbow_confidence,left_wrist_y,left_wrist_x,left_wrist_confidence,right_wrist_y,right_wrist_x,right_wrist_confidence,left_hip_y,left_hip_x,left_hip_confidence,right_hip_y,right_hip_x,right_hip_confidence,left_knee_y,left_knee_x,left_knee_confidence,right_knee_y,right_knee_x,right_knee_confidence,left_ankle_y,left_ankle_x,left_ankle_confidence,right_ankle_y,right_ankle_x,right_ankle_confidence
Cat Cow Pose or Marjaryasana ,0.2590763866901397,0.1516721099615097,0.8453046083450317,0.2422325909137725,0.1733085513114929,0.8467704057693481,0.2426413893699646,0.1696349829435348,0.7631859183311462,0.2600995302200317,0.2275888174772262,0.7800901532173157,0.2577487826347351,0.2219573259353637,0.7944624423980713,0.3644472360610962,0.2693104147911072,0.8779576420783997,0.3491356968879699,0.2873022258281708,0.8342443108558655,0.5786024928092957,0.2718998491764068,0.8717297315597534,0.5572909116744995,0.2887850999832153,0.7370265126228333,0.752821683883667,0.256978839635849,0.8650012016296387,0.716606080532074,0.2674484252929687,0.5119922757148743,0.4793246388435364,0.6032841205596924,0.7560759782791138,0.4660015106201172,0.6103371381759644,0.8246646523475647,0.7532389163970947,0.5377119779586792,0.91307270526886,0.7189756631851196,0.5323265790939331,0.909122347831726,0.751552939414978,0.8272180557250977,0.7871854305267334,0.7152190208435059,0.799174427986145,0.7530056834220886
Cat Cow Pose or Marjaryasana ,0.2796767652034759,0.862871527671814,0.8854131102561951,0.2590973377227783,0.8407267332077026,0.8694612383842468,0.2614482045173645,0.8440005779266357,0.8872410655021667,0.2739695906639099,0.7853251695632935,0.6687349677085876,0.282101422548294,0.7881988883018494,0.754307746887207,0.3623650968074798,0.7211077213287354,0.8130795359611511,0.3761972188949585,0.7420527935028076,0.911457359790802,0.5599801540374756,0.7600070834159851,0.5746732354164124,0.5910258293151855,0.7776021957397461,0.8702043890953064,0.698540449142456,0.8036147952079773,0.6187795400619507,0.7721333503723145,0.8356013298034668,0.8115416765213013,0.4293101727962494,0.3966251015663147,0.7949204444885254,0.4361441135406494,0.3898516595363617,0.8302609920501709,0.7136890888214111,0.4532418847084045,0.7697762846946716,0.7514213919639587,0.438521146774292,0.8604673147201538,0.6989715099334717,0.1811016052961349,0.8683316111564636,0.7409111261367798,0.1503973007202148,0.7066317200660706
Cat Cow Pose or Marjaryasana ,0.3846231698989868,0.1612567603588104,0.7467737197875977,0.3550313115119934,0.1519678682088852,0.7498125433921814,0.3571173548698425,0.1536414921283722,0.7880033850669861,0.3180709183216095,0.1933005303144455,0.8106704354286194,0.3193647563457489,0.1927845478057861,0.763716459274292,0.3767752349376678,0.2962990701198578,0.8546536564826965,0.3721482455730438,0.2989787757396698,0.8732013702392578,0.5712261199951172,0.3163059949874878,0.8195710182189941,0.5504857301712036,0.3198339641094208,0.6746046543121338,0.7216856479644775,0.307914137840271,0.8600963354110718,0.6711356043815613,0.3239157795906067,0.701251745223999,0.4507284760475158,0.5941973924636841,0.8661321997642517,0.4501566588878631,0.5935554504394531,0.8311887383460999,0.7116458415985107,0.6086294054985046,0.7902064919471741,0.6884528994560242,0.6015478372573853,0.8179537057876587,0.6279914975166321,0.8296680450439453,0.8236833810806274,0.6178575754165649,0.8292710781097412,0.6604625582695007
Cat Cow Pose or Marjaryasana ,0.3025056421756744,0.8013274669647217,0.8764960169792175,0.2817543148994446,0.7848750352859497,0.6897478103637695,0.283658504486084,0.7859829664230347,0.7340728640556335,0.2894310355186462,0.7353482246398926,0.7223184704780579,0.2939271926879883,0.7351469397544861,0.8665943145751953,0.3781710565090179,0.6598537564277649,0.7429754137992859,0.3915109038352966,0.6923090815544128,0.8543024659156799,0.5625307559967041,0.6546590328216553,0.8507598042488098,0.5756926536560059,0.6872255802154541,0.8087586760520935,0.6893504858016968,0.6845345497131348,0.6281213760375977,0.7498955726623535,0.7116596102714539,0.7848178148269653,0.4472278356552124,0.4019853770732879,0.7704207301139832,0.453441709280014,0.4003711342811584,0.8147095441818237,0.6937038898468018,0.4305144250392914,0.7684294581413269,0.7159234285354614,0.4300875067710876,0.8325656652450562,0.6808621883392334,0.2269618958234787,0.8424538373947144,0.7143946886062622,0.2006632685661316,0.7488988041877747
Cat Cow Pose or Marjaryasana ,0.2784307301044464,0.1096931025385856,0.8378147482872009,0.2597763538360595,0.1296451091766357,0.8480879068374634,0.2597865462303161,0.1281933486461639,0.7629383206367493,0.276109904050827,0.193153828382492,0.6548668742179871,0.2751886248588562,0.1897927373647689,0.7745413184165955,0.3561989665031433,0.2514099478721618,0.7978628277778625,0.3531312644481659,0.2639877796173095,0.8397933840751648,0.5605959296226501,0.2477065026760101,0.78202885389328,0.5557644367218018,0.2474352121353149,0.7917698621749878,0.7307236194610596,0.2166837900876999,0.8110402226448059,0.6981655955314636,0.2271754443645477,0.7750298380851746,0.4317407011985779,0.5775251388549805,0.6915963888168335,0.4327568411827087,0.5753535032272339,0.6707826256752014,0.733352541923523,0.5644216537475586,0.8965853452682495,0.6991283893585205,0.5577421188354492,0.8896657228469849,0.6661467552185059,0.8456146121025085,0.703694224357605,0.6386908292770386,0.819168210029602,0.7734956741333008
Cat Cow Pose or Marjaryasana ,0.3362877070903778,0.1839307397603988,0.6789452433586121,0.3130139112472534,0.198213130235672,0.6682574152946472,0.3142516016960144,0.1937895864248275,0.6631439924240112,0.3206875324249267,0.2476284950971603,0.8347437381744385,0.3213216662406921,0.2383564710617065,0.8537780046463013,0.4228130578994751,0.291096031665802,0.8615966439247131,0.4069864153861999,0.3108404874801636,0.8272573351860046,0.593411922454834,0.2967293262481689,0.8409191370010376,0.5769630074501038,0.3090291619300842,0.705059289932251,0.7465869784355164,0.2927384972572326,0.6977444291114807,0.7000901699066162,0.3136686980724334,0.7114600539207458,0.4831964373588562,0.5794190168380737,0.9225447773933412,0.4789173007011413,0.582744836807251,0.8796323537826538,0.7298212051391602,0.593586802482605,0.8341966867446899,0.7149490714073181,0.5925456881523132,0.7007567286491394,0.7154824137687683,0.8401286602020264,0.7197854518890381,0.69701087474823,0.8179713487625122,0.7943068146705627
Cat Cow Pose or Marjaryasana ,0.3008303940296173,0.1159340366721153,0.8765533566474915,0.2830036580562591,0.1313883662223816,0.672285795211792,0.2844761908054352,0.1304270476102829,0.6930590271949768,0.3023697137832641,0.1814561784267425,0.8588467240333557,0.3021572828292846,0.1809095442295074,0.8416787981987,0.4076883196830749,0.2280832827091217,0.8839423060417175,0.3917083144187927,0.2414631843566894,0.8717209100723267,0.5988279581069946,0.2378083765506744,0.8002902865409851,0.5818292498588562,0.2438473552465438,0.5761798024177551,0.7536596655845642,0.2270247936248779,0.6849674582481384,0.7181692123413086,0.2423397153615951,0.7503878474235535,0.4813354611396789,0.5140036344528198,0.7686260938644409,0.4799633920192718,0.516487181186676,0.6916946768760681,0.7342798113822937,0.5262834429740906,0.7972515821456909,0.709621787071228,0.5305221080780029,0.8572630286216736,0.733995795249939,0.7774519920349121,0.7404754161834717,0.7088487148284912,0.761934757232666,0.8133010864257812
Cat Cow Pose or Marjaryasana ,0.293503075838089,0.8740986585617065,0.6787359118461609,0.2751758694648742,0.8534528613090515,0.7023497819900513,0.2770386636257171,0.8561111688613892,0.6656502485275269,0.2998324334621429,0.8033860921859741,0.8423848748207092,0.3084645569324493,0.800571620464325,0.8549890518188477,0.3795258402824402,0.7410062551498413,0.7351590991020203,0.3914137780666351,0.7513924837112427,0.8660339713096619,0.5688173770904541,0.7240909934043884,0.643997073173523,0.5819045901298523,0.7290620803833008,0.8631290793418884,0.7031792998313904,0.7397235631942749,0.7358745336532593,0.7374831438064575,0.7553998827934265,0.7192978858947754,0.4344290196895599,0.4383817613124847,0.8403394222259521,0.4395214915275574,0.4352316260337829,0.8498098254203796,0.6928212642669678,0.4538277983665466,0.8217958807945251,0.7141608595848083,0.4440739154815674,0.7914636135101318,0.6781148314476013,0.2188840806484222,0.7963500022888184,0.7025430202484131,0.1943383663892746,0.7411412596702576
Cat Cow Pose or Marjaryasana ,0.2574591040611267,0.9070295095443726,0.8938552737236023,0.2407637238502502,0.880744457244873,0.870846688747406,0.2406564801931381,0.8810984492301941,0.865682065486908,0.265510082244873,0.8303782343864441,0.7073214650154114,0.2710679769515991,0.8272807002067566,0.6555226445198059,0.3657766580581665,0.7673016786575317,0.7004062533378601,0.3853393197059631,0.8103270530700684,0.9255983829498292,0.5694963335990906,0.7590627074241638,0.729535698890686,0.5939850807189941,0.7988781332969666,0.7267872095108032,0.7061514854431152,0.7732112407684326,0.4742575287818908,0.7657448053359985,0.8086826205253601,0.7438943982124329,0.4286060929298401,0.4510169923305511,0.746757447719574,0.4383456110954284,0.4539872407913208,0.8313913345336914,0.6945581436157227,0.4382699429988861,0.762578547000885,0.727847695350647,0.4303441047668457,0.8692730069160461,0.682062029838562,0.1929951757192611,0.8158878684043884,0.7125958204269409,0.1659623980522155,0.8217873573303223
Cat Cow Pose or Marjaryasana ,0.2200642228126526,0.9037694334983826,0.809330403804779,0.2043001055717468,0.8832896947860718,0.7679786682128906,0.2049070298671722,0.884125828742981,0.7939602136611938,0.2457224726676941,0.8318157196044922,0.692191481590271,0.2521900832653045,0.834885835647583,0.7011929154396057,0.356533944606781,0.7865548133850098,0.8033071160316467,0.3717469573020935,0.8041197657585144,0.9171629548072816,0.554597020149231,0.776587188243866,0.7883545756340027,0.5854225158691406,0.7871252298355103,0.7237639427185059,0.698998212814331,0.7989338636398315,0.6891883015632629,0.7638547420501709,0.815360963344574,0.8499181866645813,0.4392101168632507,0.4728821218013763,0.6456887125968933,0.4454064965248108,0.4747627377510071,0.7563220262527466,0.7074124217033386,0.4393144845962524,0.8715720176696777,0.7509512305259705,0.434856116771698,0.8190781474113464,0.6946732401847839,0.2020191848278045,0.8241704106330872,0.7482702136039734,0.1532800942659378,0.6494160294532776
