pose_name,nose_y,nose_x,nose_confidence,left_eye_y,left_eye_x,left_eye_confidence,right_eye_y,right_eye_x,right_eye_confidence,left_ear_y,left_ear_x,left_ear_confidence,right_ear_y,right_ear_x,right_ear_confidence,left_shoulder_y,left_shoulder_x,left_shoulder_confidence,right_shoulder_y,right_shoulder_x,right_shoulder_confidence,left_elbow_y,left_elbow_x,left_elbow_confidence,right_elbow_y,right_elbow_x,right_elbow_confidence,left_wrist_y,left_wrist_x,left_wrist_confidence,right_wrist_y,right_wrist_x,right_wrist_confidence,left_hip_y,left_hip_x,left_hip_confidence,right_hip_y,right_hip_x,right_hip_confidence,left_knee_y,left_knee_x,left_knee_confidence,right_knee_y,right_knee_x,right_knee_confidence,left_ankle_y,left_ankle_x,left_ankle_confidence,right_ankle_y,right_ankle_x,right_ankle_confidence
Cobra Pose or Bhujangasana ,0.2536960542201996,0.9451642036437988,0.7912155389785767,0.2353535592555999,0.919123113155365,0.7973231673240662,0.2367510050535202,0.9224542379379272,0.8078392744064331,0.2646878659725189,0.866986870765686,0.8284302353858948,0.2686994075775146,0.8677022457122803,0.8685157895088196,0.3890772759914398,0.8470766544342041,0.7530238628387451,0.4009725451469421,0.8570030927658081,0.903198540210724,0.5938265919685364,0.8130190372467041,0.7030444145202637,0.6144278645515442,0.827552318572998,0.7932906150817871,0.7399427890777588,0.8109718561172485,0.7376406192779541,0.7890746593475342,0.8332515954971313,0.8675305247306824,0.6493189930915833,0.6850557327270508,0.7932351231575012,0.6620179414749146,0.7008740305900574,0.7893415689468384,0.7016868591308594,0.4296191930770874,0.8432658314704895,0.7244844436645508,0.4243946969509125,0.8788072466850281,0.7352349758148193,0.1939220428466797,0.8185362219810486,0.7662795782089233,0.17116579413414,0.6431313157081604
Cobra Pose or Bhujangasana ,0.2741932570934295,0.8077003359794617,0.6964031457901001,0.2679536342620849,0.7916156053543091,0.6251017451286316,0.2665766477584839,0.7888683676719666,0.6326714754104614,0.3122615218162536,0.7576965689659119,0.8230676651000977,0.3141137659549713,0.7541550993919373,0.8235162496566772,0.3939950168132782,0.7422520518302917,0.8300510048866272,0.4036346673965454,0.7648336291313171,0.8914883136749268,0.5582066774368286,0.747352123260498,0.7658349871635437,0.5692879557609558,0.7726661562919617,0.8364698886871338,0.683607816696167,0.7531188726425171,0.7352718710899353,0.7178527116775513,0.7973803281784058,0.8223418593406677,0.5995606184005737,0.6243043541908264,0.7178457379341125,0.60051029920578,0.6499178409576416,0.7148599624633789,0.6503839492797852,0.3873602747917175,0.8124642968177795,0.6674618124961853,0.3912312388420105,0.843363344669342,0.6773011088371277,0.1796555519104004,0.8528610467910767,0.7002052068710327,0.1659746468067169,0.833688497543335
Cobra Pose or Bhujangasana ,0.2896590828895569,0.7839337587356567,0.7240532040596008,0.2751484215259552,0.767223596572876,0.6688160300254822,0.2816213071346283,0.7480785846710205,0.8376683592796326,0.3055098950862884,0.7291290163993835,0.6654844880104065,0.3269681930541992,0.6900200247764587,0.8218355178833008,0.4289079904556274,0.7898950576782227,0.8673825860023499,0.4356097877025604,0.6411986351013184,0.8419345021247864,0.6135165095329285,0.7324838042259216,0.8828109502792358,0.6245940923690796,0.579009473323822,0.8842578530311584,0.7646379470825195,0.6998744010925293,0.915259063243866,0.7776384353637695,0.5348366498947144,0.8209590911865234,0.6699315905570984,0.5582309365272522,0.7295279502868652,0.6577943563461304,0.4937799870967865,0.8666769862174988,0.6845237612724304,0.3596549928188324,0.5974836945533752,0.7038463354110718,0.3094999194145202,0.5717325210571289,0.6759231090545654,0.2233851552009582,0.6651216745376587,0.6917406320571899,0.1308727264404297,0.8362373113632202
Cobra Pose or Bhujangasana ,0.3307946920394897,0.3205628097057342,0.7257149815559387,0.3213829398155212,0.3475410640239715,0.7571412324905396,0.3178150951862335,0.3114858865737915,0.668268620967865,0.3575450778007507,0.3825241923332214,0.7281197309494019,0.346230685710907,0.3105598092079162,0.6686564087867737,0.4449813365936279,0.4121744632720947,0.9026044607162476,0.444661021232605,0.2842177748680115,0.7796529531478882,0.6098235249519348,0.3370112776756286,0.8461123704910278,0.5881617665290833,0.2477982640266418,0.7961798906326294,0.7665671706199646,0.2934553623199463,0.9186952114105223,0.7180538177490234,0.1677184402942657,0.8638888597488403,0.6781391501426697,0.5094187259674072,0.8746764659881592,0.678785502910614,0.4597934186458587,0.7557323575019836,0.7143344879150391,0.7155947089195251,0.7777997255325317,0.7019057273864746,0.6858386397361755,0.7633994221687317,0.7101318836212158,0.8845478892326355,0.6424233913421631,0.6928486824035645,0.8590971231460571,0.7094419598579407
Cobra Pose or Bhujangasana ,0.3021683990955353,0.136163055896759,0.7497565746307373,0.3072595298290252,0.1603922992944717,0.6980864405632019,0.3069164454936981,0.1587051749229431,0.7789930701255798,0.3741752803325653,0.1831326484680175,0.7663921117782593,0.3676850497722626,0.1858700364828109,0.7303181886672974,0.4781582355499267,0.1507971286773681,0.8598968982696533,0.4739180505275726,0.165392056107521,0.6913881301879883,0.7061672210693359,0.1481565982103347,0.7707716226577759,0.6934482455253601,0.1467264294624328,0.728481650352478,0.8655377626419067,0.1330896317958831,0.8813729882240295,0.8341965079307556,0.1451916694641113,0.6308755278587341,0.7543248534202576,0.2449315041303634,0.8738353848457336,0.7425862550735474,0.2434106469154358,0.7762402296066284,0.8189134001731873,0.5531426072120667,0.8533612489700317,0.7982807159423828,0.5490601062774658,0.8022923469543457,0.8606945276260376,0.836701512336731,0.8019982576370239,0.8234807848930359,0.7960736155509949,0.7072859406471252
Cobra Pose or Bhujangasana ,0.3456152081489563,0.7639126181602478,0.6051986813545227,0.3468570113182068,0.7426161766052246,0.6635534167289734,0.3470885455608368,0.742680549621582,0.6805263161659241,0.4038165807723999,0.7139825224876404,0.8048391938209534,0.4074693620204925,0.7166308760643005,0.8627504706382751,0.5007586479187012,0.723673939704895,0.9214471578598022,0.516739010810852,0.7413703799247742,0.9079229235649108,0.6812534332275391,0.7130744457244873,0.7532058954238892,0.7135870456695557,0.7262973785400391,0.863085925579071,0.8269128203392029,0.714826226234436,0.6838226914405823,0.8795875906944275,0.7413473129272461,0.9078914523124696,0.7405964136123657,0.6003655195236206,0.7246924638748169,0.760770320892334,0.613554835319519,0.8177570104598999,0.8123049736022949,0.3585289418697357,0.6601378321647644,0.839570164680481,0.3511542081832886,0.8773853182792664,0.8063997626304626,0.134391039609909,0.7455340027809143,0.8437082767486572,0.1085570454597473,0.6159268021583557
Cobra Pose or Bhujangasana ,0.1810111403465271,0.133235901594162,0.607883632183075,0.1928731054067611,0.1521974951028823,0.7122592926025391,0.1919900625944137,0.151196539402008,0.6567705869674683,0.2635281085968017,0.1619283109903335,0.7847127914428711,0.2618453204631805,0.1658506542444229,0.7816540598869324,0.3731344640254974,0.1014098972082138,0.8140547871589661,0.3675599098205566,0.1475425362586975,0.8206430673599243,0.6172995567321777,0.1224713623523712,0.9179250597953796,0.5692563056945801,0.1640404760837555,0.5996590852737427,0.8206655979156494,0.1311683356761932,0.888033926486969,0.7499330043792725,0.1650964319705963,0.544696569442749,0.6618747711181641,0.2398990392684936,0.870980441570282,0.6237349510192871,0.2739733457565307,0.8745486736297607,0.7579564452171326,0.5424372553825378,0.8348936438560486,0.7085651755332947,0.5513041019439697,0.8571810126304626,0.807607114315033,0.8660562038421631,0.7057413458824158,0.7599503993988037,0.8425073623657227,0.8025628924369812
Cobra Pose or Bhujangasana ,0.3293160796165466,0.1983485072851181,0.6477887630462646,0.3255186975002289,0.2239135354757309,0.8240832686424255,0.3262972235679626,0.2211779952049255,0.8673288822174072,0.3704202175140381,0.2603740394115448,0.8584277629852295,0.3680901229381561,0.2576873302459717,0.8746369481086731,0.4551519155502319,0.272522896528244,0.8596274256706238,0.4500725865364074,0.2622438371181488,0.8155735731124878,0.6420778632164001,0.2589152455329895,0.5408021211624146,0.618118166923523,0.2376701533794403,0.6340777277946472,0.7635537385940552,0.1637540757656097,0.8168816566467285,0.7071726322174072,0.1592924743890762,0.5266506671905518,0.6766828298568726,0.357928991317749,0.9119184017181396,0.6678030490875244,0.3339694142341614,0.8168261051177979,0.7320287227630615,0.6091693043708801,0.8034456372261047,0.7277618646621704,0.599555253982544,0.7963910698890686,0.7439877390861511,0.8448102474212646,0.7281124591827393,0.7326183319091797,0.8226436376571655,0.7127453088760376
Cobra Pose or Bhujangasana ,0.2683656215667724,0.2980315089225769,0.6964436769485474,0.2455549091100692,0.3377777338027954,0.7562970519065857,0.2410735189914703,0.2948557138442993,0.6712579131126404,0.2771280109882355,0.4096546769142151,0.798339307308197,0.259282648563385,0.318186491727829,0.8165735006332397,0.4404703974723816,0.4838964343070984,0.8437436819076538,0.4165114164352417,0.2346695363521576,0.9162527918815612,0.6591720581054688,0.5607537031173706,0.8693915009498596,0.6103941798210144,0.2679402530193329,0.7766026258468628,0.8074964880943298,0.4655408263206482,0.7470141649246216,0.7698675990104675,0.2013231962919235,0.9026591181755066,0.7165906429290771,0.5646935105323792,0.7480199933052063,0.7329715490341187,0.4459583163261413,0.7521509528160095,0.7068321108818054,0.7835488319396973,0.7747111320495605,0.6897827982902527,0.6652014851570129,0.3912928104400635,0.6926712393760681,0.9422377943992616,0.7897140383720398,0.6564059257507324,0.7847776412963867,0.7767095565795898
Cobra Pose or Bhujangasana ,0.2560757398605346,0.708976149559021,0.6626911163330078,0.239409253001213,0.7084735631942749,0.5727110505104065,0.2408348768949508,0.6749902963638306,0.9246962666511536,0.2582851648330688,0.6876044273376465,0.6701968908309937,0.2735868096351623,0.6206321716308594,0.5690600275993347,0.3805671632289886,0.7427160143852234,0.9049018621444702,0.3946259021759033,0.5774381160736084,0.8827555179595947,0.5600796341896057,0.7379469871520996,0.8537633419036865,0.5953148603439331,0.570773720741272,0.7702619433403015,0.7017520666122437,0.750747799873352,0.8386455178260803,0.7457920908927917,0.5711602568626404,0.8693591356277466,0.6547060012817383,0.6108239889144897,0.7175334692001343,0.6483164429664612,0.5154831409454346,0.7634099125862122,0.6324607133865356,0.4320937097072601,0.7204229235649109,0.6437707543373108,0.3357606828212738,0.7806352376937866,0.6140066385269165,0.3869858682155609,0.6827648282051086,0.6468813419342041,0.2141095250844955,0.8381445407867432
